"Comune";"Provincia";"Regione";"Nome";"Anno inserimento";"Data e ora inserimento";"Identificatore in OpenStreetMap";"Longitudine";"Latitudine";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-16T17:13:27Z";"1611026407";"9.1825118";"45.4678248999999";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-16T17:13:28Z";"598600444";"9.1691416";"45.4527961";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-20T18:30:44Z";"1538587717";"9.1950451";"45.4745016999999";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-20T18:34:01Z";"1538587691";"9.1949065";"45.4743505";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-22T11:12:07Z";"1611026738";"9.2197079";"45.4956906999999";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-22T11:12:07Z";"1611026742";"9.2194456";"45.4957192999999";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-22T11:12:07Z";"1611026746";"9.2197513";"45.4958433999999";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-22T11:12:07Z";"1611026750";"9.2194875";"45.4958610999999";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-29T09:56:56Z";"1721606919";"9.1733364";"45.4615449";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-29T09:56:56Z";"1721606920";"9.17352769999999";"45.4616704999999";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-29T09:56:56Z";"1721606921";"9.1731655";"45.4617749";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-29T09:56:56Z";"1721606922";"9.1732878";"45.4618775";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-12-06T21:14:44Z";"1611026663";"9.2173622";"45.4837783999999";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-12-06T21:18:38Z";"1611026660";"9.2170865";"45.483407";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-12-06T21:22:28Z";"1611026681";"9.2145405";"45.4842841";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-12-06T21:22:28Z";"1611026686";"9.2155404";"45.4845080999999";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-12-16T17:33:28Z";"1611026652";"9.2172912";"45.4833207";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-01-01T18:38:12Z";"1611026477";"9.1551798";"45.4706954999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-01-01T18:40:50Z";"1611026473";"9.15563279999999";"45.4706747999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-01-01T18:41:12Z";"1611026468";"9.15493189999999";"45.4705841";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-02-08T19:29:32Z";"2661663810";"9.14961699999999";"45.4666009999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-02-08T21:20:55Z";"1611026378";"9.1501038";"45.4662014";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-02-09T23:27:20Z";"2106249902";"9.1872016";"45.4838639";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-02-09T23:30:47Z";"1678473655";"9.1873469";"45.4839121999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-03-27T14:50:58Z";"1611026380";"9.1503384";"45.4666204999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-03-27T14:50:58Z";"2747576040";"9.1423479";"45.4649988999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-03-27T14:50:58Z";"2747576042";"9.1426054";"45.4650854";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-03-27T14:50:58Z";"2747576044";"9.1425695";"45.4646343";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-03-27T14:50:58Z";"2747576048";"9.14216839999999";"45.4646868";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-03-27T15:26:27Z";"2747576046";"9.1432746";"45.4648922";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-03-28T11:51:22Z";"2749532234";"9.2146526";"45.4838286";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-07-06T18:41:40Z";"1611026500";"9.20239469999999";"45.471643";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-07-06T18:41:40Z";"1611026515";"9.20217139999999";"45.4717569999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-07-29T16:40:18Z";"649739525";"9.110347";"45.4969131";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-08-20T20:34:23Z";"1611026455";"9.1821488";"45.4686536";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-10-14T10:24:14Z";"3129054154";"9.17645319999999";"45.4678674";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-11-19T22:00:45Z";"3129054168";"9.1741449";"45.5135397";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-11-19T22:00:45Z";"3129054177";"9.1741247";"45.5135726";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-01-22T14:59:34Z";"3129054162";"9.17427359999999";"45.5135578";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-01-22T14:59:35Z";"3129054183";"9.17422189999999";"45.5136345";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-02-26T14:57:01Z";"3373292665";"9.21661289999999";"45.4868327";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-04-14T18:03:00Z";"1665695555";"9.2359481";"45.4849059";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-04-25T15:36:51Z";"1611026661";"9.21674969999999";"45.4835398";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-04-25T15:36:51Z";"1611026669";"9.2166811";"45.4839206999999";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-05-07T22:47:41Z";"3503985883";"9.203745";"45.4851631";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-05-07T22:47:41Z";"3503985885";"9.2034509";"45.4852672999999";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-06-02T14:11:40Z";"1611026642";"9.2111673";"45.480144";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-09-04T18:59:49Z";"3729682169";"9.12810299999999";"45.4758421";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-09-04T18:59:49Z";"3729682170";"9.1290074";"45.4764513";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-09-04T18:59:49Z";"3729682171";"9.11884019999999";"45.4765032";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-09-04T18:59:49Z";"3729682172";"9.1283524";"45.4758119999999";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-09-05T13:52:22Z";"3730535434";"9.1373278";"45.4764704999999";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-09-05T13:52:23Z";"3483891568";"9.1373199";"45.4761772";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-09-05T13:52:23Z";"3483891584";"9.1379242";"45.4762288";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-09-05T13:52:23Z";"3483892204";"9.1373449";"45.4765862";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-09-05T17:28:58Z";"1541475251";"9.2172544";"45.4657874999999";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-11-21T09:49:10Z";"3848626160";"9.2033364";"45.4838920999999";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-11-21T09:51:25Z";"2181279963";"9.2028164";"45.4837633";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-11-21T09:51:26Z";"2181279965";"9.2027456";"45.4838001";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-11-21T09:51:27Z";"2181279985";"9.201981";"45.4841763";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-11-21T09:51:27Z";"2181279987";"9.2019157";"45.4842054";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-11-21T09:51:28Z";"2181279992";"9.2028164";"45.4846663";
"Milano";"MILANO";"Lombardia";"Abbiategrasso";"2011";"2011-11-16T11:48:02Z";"1505105322";"9.1775106";"45.4296799999999";
"Milano";"MILANO";"Lombardia";"Abbiategrasso";"2011";"2011-11-16T11:48:03Z";"1505105328";"9.1778029";"45.4303795";
"Milano";"MILANO";"Lombardia";"Abbiategrasso";"2011";"2011-11-16T11:48:03Z";"1505105348";"9.1776716";"45.4296555";
"Milano";"MILANO";"Lombardia";"Abbiategrasso";"2014";"2014-01-17T14:42:44Z";"2625936631";"9.1784523";"45.4302421";
"Milano";"MILANO";"Lombardia";"Abbiategrasso";"2015";"2015-10-13T18:58:10Z";"1505105318";"9.17837729999999";"45.429864";
"Milano";"MILANO";"Lombardia";"Affori Centro";"2015";"2015-12-23T17:53:00Z";"2772922163";"9.1742668";"45.5134991999999";
"Milano";"MILANO";"Lombardia";"Affori FN";"2012";"2012-07-19T10:04:35Z";"1514366493";"9.1680088";"45.5217896999999";
"Milano";"MILANO";"Lombardia";"Affori FN";"2012";"2012-09-02T13:18:18Z";"1558185788";"9.1680417";"45.5215812";
"Milano";"MILANO";"Lombardia";"Affori FN";"2013";"2013-11-03T18:05:45Z";"1514366494";"9.1693972";"45.5205575";
"Milano";"MILANO";"Lombardia";"Affori FN";"2013";"2013-11-03T18:05:45Z";"1514366495";"9.1691188";"45.5206135";
"Milano";"MILANO";"Lombardia";"Amendola";"2015";"2015-03-01T16:54:44Z";"1611026535";"9.1510561";"45.4735297";
"Milano";"MILANO";"Lombardia";"Amendola";"2015";"2015-03-01T16:54:45Z";"1611026537";"9.15142";"45.4737513999999";
"Milano";"MILANO";"Lombardia";"Amendola";"2015";"2015-03-01T16:54:45Z";"1611026555";"9.1506984";"45.4742594";
"Milano";"MILANO";"Lombardia";"Amendola";"2015";"2015-03-01T16:54:45Z";"1611026559";"9.1508457";"45.4743544";
"Milano";"MILANO";"Lombardia";"Bande Nere";"2013";"2013-02-26T21:25:57Z";"2175986795";"9.1368484";"45.4610034999999";
"Milano";"MILANO";"Lombardia";"Bande Nere";"2013";"2013-02-26T21:25:57Z";"2175986806";"9.1364719";"45.4610501";
"Milano";"MILANO";"Lombardia";"Bande Nere";"2014";"2014-04-15T17:59:55Z";"2793208063";"9.135901";"45.4613671999999";
"Milano";"MILANO";"Lombardia";"Bande Nere";"2014";"2014-04-15T17:59:55Z";"2793208064";"9.1359045";"45.461468";
"Milano";"MILANO";"Lombardia";"Bande Nere";"2015";"2015-03-01T23:26:57Z";"3378814264";"9.13793139999999";"45.4611578";
"Milano";"MILANO";"Lombardia";"Bande Nere";"2015";"2015-03-01T23:26:58Z";"2793208065";"9.1371081";"45.4617036";
"Milano";"MILANO";"Lombardia";"Bande Nere";"2015";"2015-09-28T22:13:32Z";"3763180373";"9.137435";"45.4611142999999";
"Milano";"MILANO";"Lombardia";"Bicocca";"2013";"2013-02-09T17:37:56Z";"1890385237";"9.2047142";"45.5143685";
"Milano";"MILANO";"Lombardia";"Bicocca";"2013";"2013-02-09T17:37:56Z";"1890385243";"9.2055266";"45.5142621999999";
"Milano";"MILANO";"Lombardia";"Bicocca";"2013";"2013-02-09T17:37:57Z";"1890385232";"9.2048322";"45.514577";
"Milano";"MILANO";"Lombardia";"Bicocca";"2013";"2013-02-09T17:37:57Z";"1890385236";"9.20555339999999";"45.5145216";
"Milano";"MILANO";"Lombardia";"Bicocca";"2013";"2013-02-09T17:37:57Z";"1890385241";"9.2049499";"45.5145422";
"Milano";"MILANO";"Lombardia";"Bignami";"2013";"2013-02-09T17:36:18Z";"1890364245";"9.2117248";"45.5267535999999";
"Milano";"MILANO";"Lombardia";"Bignami";"2013";"2013-02-09T17:36:18Z";"1890364247";"9.2124624";"45.5268627";
"Milano";"MILANO";"Lombardia";"Bignami";"2013";"2013-02-09T17:36:18Z";"1890364249";"9.2123095";"45.5265939";
"Milano";"MILANO";"Lombardia";"Bignami";"2013";"2013-02-09T17:36:18Z";"1890364251";"9.21187499999999";"45.5270206";
"Milano";"MILANO";"Lombardia";"Brenta";"2011";"2011-11-16T11:38:57Z";"1505099593";"9.21854169999999";"45.442405";
"Milano";"MILANO";"Lombardia";"Brenta";"2011";"2011-11-16T11:38:57Z";"1505099596";"9.2180323";"45.4430315999999";
"Milano";"MILANO";"Lombardia";"Brenta";"2011";"2011-11-16T11:38:57Z";"1505099598";"9.2194859";"45.4427644";
"Milano";"MILANO";"Lombardia";"Brenta";"2013";"2013-08-04T14:35:57Z";"2406966004";"9.21891699999999";"45.4425577";
"Milano";"MILANO";"Lombardia";"Ca' Granda";"2014";"2014-06-01T13:42:47Z";"2147995257";"9.200804";"45.5072082";
"Milano";"MILANO";"Lombardia";"Ca' Granda";"2014";"2014-06-01T13:42:47Z";"2149783869";"9.2006929";"45.5075331999999";
"Milano";"MILANO";"Lombardia";"Ca' Granda";"2014";"2014-06-01T13:53:02Z";"2147995253";"9.20144";"45.5071451";
"Milano";"MILANO";"Lombardia";"Caiazzo";"2015";"2015-10-03T07:59:39Z";"2609144759";"9.2090906";"45.4854072999999";
"Milano";"MILANO";"Lombardia";"Caiazzo";"2015";"2015-10-03T07:59:39Z";"2609144760";"9.2091855";"45.4851535";
"Milano";"MILANO";"Lombardia";"Cenisio";"2015";"2015-09-18T19:09:42Z";"3629147945";"9.1723675";"45.4877398";
"Milano";"MILANO";"Lombardia";"Cimiano M2";"2013";"2013-03-04T19:33:31Z";"1772538748";"9.24086";"45.499467";
"Milano";"MILANO";"Lombardia";"Cimiano M2";"2013";"2013-03-04T19:33:31Z";"1772538752";"9.2404112";"45.4997205";
"Milano";"MILANO";"Lombardia";"Cimiano M2";"2013";"2013-03-04T19:33:31Z";"1772538757";"9.2407768";"45.4994051999999";
"Milano";"MILANO";"Lombardia";"Cimiano M2";"2013";"2013-03-04T19:33:31Z";"2024986424";"9.24036579999999";"45.4996861999999";
"Milano";"MILANO";"Lombardia";"Comasina";"2012";"2012-10-14T17:26:00Z";"1965093088";"9.16381";"45.5284449999999";
"Milano";"MILANO";"Lombardia";"Comasina";"2014";"2014-12-21T20:38:28Z";"1514367260";"9.1639744";"45.5283550999999";
"Milano";"MILANO";"Lombardia";"Comasina";"2014";"2014-12-24T11:02:38Z";"1514367261";"9.1633375";"45.5284084999999";
"Milano";"MILANO";"Lombardia";"Comasina";"2014";"2014-12-24T11:02:38Z";"1514367262";"9.1634962";"45.5281176";
"Milano";"MILANO";"Lombardia";"Cordusio";"2015";"2015-05-17T18:00:34Z";"1611026359";"9.1865731";"45.4651605";
"Milano";"MILANO";"Lombardia";"Cordusio";"2015";"2015-05-17T18:00:34Z";"2403722339";"9.185987";"45.4655351999999";
"Milano";"MILANO";"Lombardia";"Cordusio";"2015";"2015-05-17T18:00:35Z";"1611026364";"9.1867405";"45.4655441";
"Milano";"MILANO";"Lombardia";"Cordusio";"2015";"2015-05-17T18:00:35Z";"1611026366";"9.1861114";"45.4656919";
"Milano";"MILANO";"Lombardia";"Corvetto";"2011";"2011-11-16T10:52:05Z";"1505078329";"9.2236096";"45.4398107";
"Milano";"MILANO";"Lombardia";"Corvetto";"2011";"2011-11-16T10:52:05Z";"1505078331";"9.2239986";"45.4406707999999";
"Milano";"MILANO";"Lombardia";"Corvetto";"2011";"2011-11-16T10:52:05Z";"1505078333";"9.2238604";"45.4404054";
"Milano";"MILANO";"Lombardia";"Corvetto";"2011";"2011-11-16T10:52:05Z";"1505078334";"9.2236821";"45.4400272";
"Milano";"MILANO";"Lombardia";"Crescenzago M2";"2013";"2013-03-04T19:34:53Z";"1772521142";"9.2471932";"45.5050676999999";
"Milano";"MILANO";"Lombardia";"Crescenzago M2";"2013";"2013-03-04T19:34:53Z";"1772521143";"9.24785299999999";"45.5047866999999";
"Milano";"MILANO";"Lombardia";"Crescenzago M2";"2013";"2013-03-04T19:34:53Z";"1772534522";"9.2482443";"45.5044398";
"Milano";"MILANO";"Lombardia";"Crocetta";"2016";"2016-02-06T10:12:55Z";"1538558619";"9.1957087";"45.4559726999999";
"Milano";"MILANO";"Lombardia";"Crocetta";"2016";"2016-02-06T10:12:57Z";"2011041270";"9.1951721";"45.4562831";
"Milano";"MILANO";"Lombardia";"Crocetta";"2016";"2016-02-06T10:12:57Z";"2011041275";"9.194979";"45.45644";
"Milano";"MILANO";"Lombardia";"Dateo";"2015";"2015-09-06T14:36:33Z";"2344518541";"9.2184165";"45.4679229999999";
"Milano";"MILANO";"Lombardia";"Dergano";"2011";"2011-11-23T17:19:35Z";"1514365620";"9.1797349";"45.5056213";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-01-24T17:08:09Z";"1611026335";"9.1884814";"45.4645477999999";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:43Z";"1611026295";"9.18803469999999";"45.4636067";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:43Z";"2181512761";"9.18841819999999";"45.4635742999999";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026298";"9.18830799999999";"45.4636117";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026300";"9.1887182";"45.4636891999999";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026304";"9.18890339999999";"45.4636874999999";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026307";"9.18800079999999";"45.4638265";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026310";"9.1883066";"45.4638648";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026320";"9.18989889999999";"45.4638739";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026321";"9.1901338";"45.4638765999999";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026323";"9.1884624";"45.4638804";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026325";"9.1892598";"45.4639268";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026328";"9.18927459999999";"45.4644598";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026331";"9.1901023";"45.4645257999999";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:44Z";"1611026337";"9.1924878";"45.4645739999999";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:45Z";"1611026346";"9.19100489999999";"45.4645956";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:45Z";"1611026349";"9.19098679999999";"45.464762";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:45Z";"1611026351";"9.1924247";"45.4647635999999";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:45Z";"1611026353";"9.1890972";"45.4647695999999";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:45Z";"1611026355";"9.1896939";"45.4647774999999";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:45Z";"1611026357";"9.1907691";"45.4649416999999";
"Milano";"MILANO";"Lombardia";"Duomo";"2015";"2015-10-30T18:41:45Z";"2294595926";"9.1887297";"45.4647685999999";
"Milano";"MILANO";"Lombardia";"Famagosta";"2011";"2011-11-16T11:51:07Z";"1505106677";"9.16830779999999";"45.4366076";
"Milano";"MILANO";"Lombardia";"Famagosta";"2012";"2012-06-16T21:15:25Z";"1505106689";"9.1687858";"45.4371988999999";
"Milano";"MILANO";"Lombardia";"Famagosta";"2014";"2014-08-12T14:27:21Z";"3012431712";"9.1686706";"45.4368918999999";
"Milano";"MILANO";"Lombardia";"Famagosta";"2015";"2015-04-18T10:18:53Z";"1505106680";"9.1682424";"45.4377733999999";
"Milano";"MILANO";"Lombardia";"Garibaldi M5";"2015";"2015-01-24T09:07:52Z";"2694629986";"9.1867529";"45.4835361";
"Milano";"MILANO";"Lombardia";"Garibaldi M5";"2015";"2015-01-24T09:13:59Z";"3307158961";"9.1863094";"45.4835698999999";
"Milano";"MILANO";"Lombardia";"Garibaldi M5";"2015";"2015-01-24T09:14:12Z";"2571721701";"9.1868388";"45.4836425";
"Milano";"MILANO";"Lombardia";"Garibaldi M5";"2015";"2015-01-24T09:14:12Z";"2694631749";"9.1869384";"45.4832892";
"Milano";"MILANO";"Lombardia";"Garibaldi M5";"2015";"2015-01-24T09:14:12Z";"2694631753";"9.1866989";"45.4833952999999";
"Milano";"MILANO";"Lombardia";"Gioia";"2011";"2011-10-29T18:21:06Z";"1484905503";"9.1953017";"45.4844019";
"Milano";"MILANO";"Lombardia";"Gioia";"2011";"2011-10-29T18:21:06Z";"1484905504";"9.1956006";"45.4845808";
"Milano";"MILANO";"Lombardia";"Gioia";"2011";"2011-10-29T18:21:06Z";"1484905505";"9.1947889";"45.4847027";
"Milano";"MILANO";"Lombardia";"Gioia";"2012";"2012-01-09T11:30:35Z";"1583651470";"9.1956792";"45.4845334999999";
"Milano";"MILANO";"Lombardia";"Gioia";"2012";"2012-01-09T11:30:36Z";"1484905506";"9.1950467";"45.4849056999999";
"Milano";"MILANO";"Lombardia";"Gioia";"2013";"2013-03-27T12:59:29Z";"1583651469";"9.1954739";"45.4842986999999";
"Milano";"MILANO";"Lombardia";"Gorla";"2015";"2015-08-29T08:08:30Z";"1611026762";"9.2229734";"45.506529";
"Milano";"MILANO";"Lombardia";"Gorla";"2015";"2015-08-29T08:08:31Z";"1611026773";"9.2227166";"45.5065549999999";
"Milano";"MILANO";"Lombardia";"Gorla";"2015";"2015-08-29T08:08:32Z";"1611026776";"9.2230005";"45.5066356999999";
"Milano";"MILANO";"Lombardia";"Gorla";"2015";"2015-08-29T08:08:32Z";"1611026781";"9.2227473";"45.5066759999999";
"Milano";"MILANO";"Lombardia";"Inganni";"2013";"2013-02-26T21:25:57Z";"2175986813";"9.1216627";"45.4573398";
"Milano";"MILANO";"Lombardia";"Inganni";"2013";"2013-02-26T21:25:57Z";"2175986820";"9.12220059999999";"45.4573419999999";
"Milano";"MILANO";"Lombardia";"Inganni";"2013";"2013-02-26T21:25:57Z";"2175986825";"9.12254869999999";"45.4574348";
"Milano";"MILANO";"Lombardia";"Inganni";"2013";"2013-02-26T21:25:57Z";"2175986836";"9.1215682";"45.457526";
"Milano";"MILANO";"Lombardia";"Inganni";"2013";"2013-02-26T21:25:57Z";"2175986839";"9.1216761";"45.4575579999999";
"Milano";"MILANO";"Lombardia";"Istria";"2013";"2013-02-09T17:38:40Z";"1890388658";"9.1983037";"45.5013889";
"Milano";"MILANO";"Lombardia";"Istria";"2013";"2013-02-09T17:38:40Z";"1890388667";"9.1982634";"45.5014285";
"Milano";"MILANO";"Lombardia";"Istria";"2013";"2013-02-09T17:38:40Z";"1890388669";"9.1974639";"45.5016285";
"Milano";"MILANO";"Lombardia";"Istria";"2013";"2013-02-09T17:38:40Z";"1890388671";"9.1975309";"45.501638";
"Milano";"MILANO";"Lombardia";"Lambrate";"2014";"2014-01-10T22:24:50Z";"1652586454";"9.2340684";"45.4839526";
"Milano";"MILANO";"Lombardia";"Lancetti";"2012";"2012-12-13T15:49:14Z";"2065004940";"9.1762827";"45.4955290999999";
"Milano";"MILANO";"Lombardia";"Lancetti";"2012";"2012-12-13T15:49:14Z";"2065004944";"9.1762671";"45.4956172999999";
"Milano";"MILANO";"Lombardia";"Lanza";"2015";"2015-10-16T15:07:32Z";"1931895470";"9.18290129999999";"45.4717466";
"Milano";"MILANO";"Lombardia";"Lanza";"2015";"2015-10-16T15:07:32Z";"1931895481";"9.1821639";"45.4721746999999";
"Milano";"MILANO";"Lombardia";"Lanza";"2015";"2015-10-16T15:07:32Z";"2529643854";"9.18238889999999";"45.4721687999999";
"Milano";"MILANO";"Lombardia";"Lanza";"2015";"2015-10-16T15:07:33Z";"1931895482";"9.18295479999999";"45.4723266";
"Milano";"MILANO";"Lombardia";"Linea 7 - Arcimboldi";"2014";"2014-06-16T19:06:33Z";"2919152417";"9.2136587";"45.5163207";
"Milano";"MILANO";"Lombardia";"Linea 7 - Arcimboldi";"2014";"2014-06-16T19:06:40Z";"1505409654";"9.21350389999999";"45.515894";
"Milano";"MILANO";"Lombardia";"Linea 7 - Arcimboldi";"2014";"2014-06-16T19:06:40Z";"1505409655";"9.2138814";"45.5159986999999";
"Milano";"MILANO";"Lombardia";"Linea 7 - Arcimboldi";"2014";"2014-06-16T19:06:40Z";"1522996868";"9.21364";"45.5155748";
"Milano";"MILANO";"Lombardia";"Lodi TIBB";"2011";"2011-11-16T11:40:57Z";"1505100174";"9.2102325";"45.4468073999999";
"Milano";"MILANO";"Lombardia";"Lodi TIBB";"2011";"2011-11-16T11:40:57Z";"1505100176";"9.2095002";"45.4473776";
"Milano";"MILANO";"Lombardia";"Lodi TIBB";"2011";"2011-11-16T11:40:57Z";"1505100178";"9.2104339";"45.4468113";
"Milano";"MILANO";"Lombardia";"Lodi TIBB";"2011";"2011-11-16T11:40:57Z";"1505100179";"9.209464";"45.4472515";
"Milano";"MILANO";"Lombardia";"Lodi TIBB";"2011";"2011-11-16T11:40:57Z";"1505100180";"9.2097564";"45.4469909";
"Milano";"MILANO";"Lombardia";"Loreto";"2016";"2016-02-07T16:57:23Z";"1611026720";"9.2175373";"45.4865204999999";
"Milano";"MILANO";"Lombardia";"Loreto";"2016";"2016-02-07T16:57:24Z";"3373292660";"9.2171268";"45.4867637999999";
"Milano";"MILANO";"Lombardia";"Maciachini";"2011";"2011-11-23T17:04:56Z";"1514365318";"9.1851227";"45.4982218999999";
"Milano";"MILANO";"Lombardia";"Maciachini";"2011";"2011-11-23T17:04:56Z";"1514365331";"9.1848893";"45.4982049999999";
"Milano";"MILANO";"Lombardia";"Maciachini";"2011";"2011-11-23T17:04:56Z";"530113183";"9.1852534";"45.4977074";
"Milano";"MILANO";"Lombardia";"Maciachini";"2012";"2012-11-04T17:21:35Z";"1997327033";"9.1850856";"45.4978641";
"Milano";"MILANO";"Lombardia";"Maciachini";"2013";"2013-10-12T15:48:14Z";"530113184";"9.1846269";"45.4977962999999";
"Milano";"MILANO";"Lombardia";"Maciachini";"2013";"2013-10-12T15:48:15Z";"1997327032";"9.18426949999999";"45.497802";
"Milano";"MILANO";"Lombardia";"Maciachini";"2013";"2013-10-12T15:48:15Z";"1997327034";"9.1843302";"45.4978930999999";
"Milano";"MILANO";"Lombardia";"Maciachini";"2014";"2014-02-03T15:26:14Z";"1514365321";"9.1851955";"45.4980616";
"Milano";"MILANO";"Lombardia";"Marche";"2015";"2015-09-06T10:46:58Z";"2098252909";"9.19524979999999";"45.4963271";
"Milano";"MILANO";"Lombardia";"Marche";"2015";"2015-09-06T10:46:59Z";"2098252905";"9.1953542";"45.4962657";
"Milano";"MILANO";"Lombardia";"Marche";"2015";"2015-09-06T10:48:29Z";"2098252913";"9.1946773";"45.4963807999999";
"Milano";"MILANO";"Lombardia";"Marche";"2015";"2015-11-28T14:40:09Z";"3726139992";"9.1947769";"45.4966627";
"Milano";"MILANO";"Lombardia";"Milano Dateo";"2013";"2013-09-09T20:49:19Z";"1541477990";"9.2170393";"45.4680978";
"Milano";"MILANO";"Lombardia";"Milano Dateo";"2013";"2013-09-09T20:49:19Z";"1541477998";"9.2170433";"45.4678015";
"Milano";"MILANO";"Lombardia";"Milano Dateo";"2015";"2015-08-27T20:38:06Z";"3717520089";"9.217599";"45.4680287999999";
"Milano";"MILANO";"Lombardia";"Milano Dateo";"2015";"2015-08-27T20:38:06Z";"3717520094";"9.2175976";"45.4679292";
"Milano";"MILANO";"Lombardia";"Milano Dateo";"2015";"2015-09-05T17:28:58Z";"1541475239";"9.2173759";"45.4657916";
